sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-02 15:04:49,14.0 mg,-3.1 mg,1001.7 mg
2022-04-02 15:04:50,6.2 mg,28.2 mg,1013.1 mg
2022-04-02 15:04:51,-20.8 mg,38.3 mg,989.7 mg
2022-04-02 15:04:52,9.7 mg,36.4 mg,1018.8 mg
2022-04-02 15:04:53,18.7 mg,18.5 mg,1036.3 mg
2022-04-02 15:04:54,41.7 mg,14.0 mg,1011.3 mg
2022-04-02 15:04:55,5.7 mg,60.0 mg,973.2 mg
2022-04-02 15:04:56,32.6 mg,26.9 mg,1031.8 mg
2022-04-02 15:04:57,35.0 mg,-5.4 mg,1035.9 mg
2022-04-02 15:04:58,0.3 mg,18.0 mg,997.5 mg
2022-04-02 15:04:59,6.6 mg,11.9 mg,1048.6 mg
2022-04-02 15:05:00,11.6 mg,42.7 mg,1019.8 mg
2022-04-02 15:05:01,27.7 mg,10.3 mg,1034.6 mg
2022-04-02 15:05:02,27.4 mg,32.4 mg,1008.8 mg
2022-04-02 15:05:03,19.5 mg,28.9 mg,1018.5 mg
2022-04-02 15:05:04,17.0 mg,64.3 mg,1008.2 mg
2022-04-02 15:05:05,14.9 mg,11.5 mg,1031.6 mg
2022-04-02 15:05:06,-4.3 mg,20.5 mg,1031.7 mg
2022-04-02 15:05:07,13.4 mg,43.0 mg,1045.1 mg
2022-04-02 15:05:08,1.1 mg,7.7 mg,1003.6 mg
2022-04-02 15:05:09,28.7 mg,14.2 mg,991.8 mg
2022-04-02 15:05:10,-7.0 mg,31.8 mg,1006.2 mg
2022-04-02 15:05:11,-3.8 mg,-31.3 mg,1017.5 mg
2022-04-02 15:05:12,33.4 mg,16.7 mg,971.2 mg
2022-04-02 15:05:13,38.9 mg,28.6 mg,1031.2 mg
2022-04-02 15:05:14,15.0 mg,21.0 mg,1041.2 mg
2022-04-02 15:05:15,-15.7 mg,26.5 mg,1002.9 mg
2022-04-02 15:05:16,13.3 mg,61.5 mg,1029.1 mg
2022-04-02 15:05:17,58.0 mg,22.0 mg,1027.0 mg
2022-04-02 15:05:18,28.9 mg,-18.6 mg,1013.4 mg
2022-04-02 15:05:19,28.0 mg,64.0 mg,968.5 mg
2022-04-02 15:05:20,9.8 mg,26.9 mg,1040.5 mg
2022-04-02 15:05:21,36.2 mg,38.3 mg,1016.9 mg
2022-04-02 15:05:22,-21.0 mg,10.6 mg,1005.1 mg
2022-04-02 15:05:23,-16.7 mg,21.9 mg,1072.1 mg
2022-04-02 15:05:24,-1.8 mg,38.7 mg,1003.2 mg
2022-04-02 15:05:25,-1.1 mg,21.9 mg,1014.8 mg
2022-04-02 15:05:26,3.2 mg,9.1 mg,1087.0 mg
2022-04-02 15:05:27,-2.5 mg,25.1 mg,1009.7 mg
2022-04-02 15:05:28,15.1 mg,19.2 mg,1036.0 mg
2022-04-02 15:05:29,29.1 mg,39.9 mg,1069.2 mg
2022-04-02 15:05:30,-1.0 mg,48.4 mg,986.8 mg
2022-04-02 15:05:31,-17.0 mg,28.3 mg,1026.4 mg
2022-04-02 15:05:32,14.7 mg,26.4 mg,1005.2 mg
2022-04-02 15:05:33,31.4 mg,27.7 mg,1028.0 mg
2022-04-02 15:05:34,1.8 mg,2.1 mg,1030.5 mg
2022-04-02 15:05:35,39.1 mg,29.9 mg,1006.5 mg
2022-04-02 15:05:36,3.3 mg,58.6 mg,1020.5 mg
2022-04-02 15:05:37,14.3 mg,47.9 mg,1008.8 mg
2022-04-02 15:05:38,56.3 mg,38.2 mg,1033.7 mg
2022-04-02 15:05:39,5.9 mg,23.0 mg,1019.2 mg
2022-04-02 15:05:40,-1.1 mg,24.7 mg,994.8 mg
2022-04-02 15:05:41,29.2 mg,3.3 mg,988.0 mg
2022-04-02 15:05:42,2.8 mg,33.4 mg,1001.1 mg
2022-04-02 15:05:43,21.4 mg,9.6 mg,1036.5 mg
2022-04-02 15:05:44,-3.2 mg,19.2 mg,1019.8 mg
2022-04-02 15:05:45,8.5 mg,24.1 mg,1030.2 mg
2022-04-02 15:05:46,21.5 mg,3.8 mg,1001.2 mg
2022-04-02 15:05:47,-11.7 mg,23.8 mg,1010.7 mg
2022-04-02 15:05:48,-22.7 mg,5.8 mg,1043.2 mg
2022-04-02 15:05:49,-1.7 mg,8.3 mg,1018.6 mg
2022-04-02 15:05:50,21.0 mg,9.0 mg,1060.1 mg
2022-04-02 15:05:51,31.0 mg,15.2 mg,1001.4 mg
2022-04-02 15:05:52,51.9 mg,73.8 mg,1077.9 mg
2022-04-02 15:05:53,11.3 mg,4.2 mg,994.4 mg
2022-04-02 15:05:54,-7.8 mg,26.7 mg,1017.7 mg
2022-04-02 15:05:55,5.5 mg,41.8 mg,1039.3 mg
2022-04-02 15:05:56,26.5 mg,41.2 mg,993.5 mg
2022-04-02 15:05:57,6.6 mg,14.8 mg,1024.0 mg
2022-04-02 15:05:58,-19.5 mg,14.8 mg,1039.8 mg
2022-04-02 15:05:59,5.5 mg,6.1 mg,1041.6 mg
2022-04-02 15:06:00,-6.1 mg,39.9 mg,979.6 mg
2022-04-02 15:06:01,13.9 mg,31.1 mg,1034.1 mg
2022-04-02 15:06:02,6.7 mg,8.0 mg,1009.1 mg
2022-04-02 15:06:03,-21.9 mg,24.5 mg,1046.3 mg
2022-04-02 15:06:04,20.7 mg,8.3 mg,1039.9 mg
2022-04-02 15:06:05,-5.7 mg,10.7 mg,1026.1 mg
2022-04-02 15:06:06,-9.6 mg,-39.7 mg,1036.2 mg
2022-04-02 15:06:07,9.5 mg,19.7 mg,1020.4 mg
2022-04-02 15:06:08,15.5 mg,30.3 mg,1012.8 mg
2022-04-02 15:06:09,0.9 mg,0.3 mg,1035.8 mg
2022-04-02 15:06:10,-24.6 mg,23.4 mg,991.5 mg
2022-04-02 15:06:11,-2.5 mg,31.3 mg,1005.6 mg
2022-04-02 15:06:12,8.8 mg,14.3 mg,993.9 mg
2022-04-02 15:06:13,7.4 mg,35.0 mg,1007.5 mg
2022-04-02 15:06:14,68.5 mg,46.1 mg,1080.3 mg
2022-04-02 15:06:15,-15.2 mg,20.6 mg,1001.4 mg
2022-04-02 15:06:16,42.1 mg,4.7 mg,987.9 mg
2022-04-02 15:06:17,94.0 mg,54.5 mg,978.4 mg
2022-04-02 15:06:18,-11.6 mg,18.9 mg,999.8 mg
2022-04-02 15:06:19,54.7 mg,26.0 mg,1011.7 mg
2022-04-02 15:06:20,-6.4 mg,31.4 mg,1087.7 mg
2022-04-02 15:06:21,39.6 mg,72.6 mg,1022.8 mg
2022-04-02 15:06:22,5.5 mg,8.4 mg,1038.0 mg
2022-04-02 15:06:23,68.5 mg,65.4 mg,1015.0 mg
2022-04-02 15:06:24,12.4 mg,36.5 mg,994.1 mg
2022-04-02 15:06:25,14.5 mg,41.5 mg,980.3 mg
2022-04-02 15:06:26,35.1 mg,11.0 mg,1068.9 mg
2022-04-02 15:06:27,-9.4 mg,47.5 mg,1029.2 mg
2022-04-02 15:06:28,-20.4 mg,4.9 mg,923.1 mg
2022-04-02 15:06:29,9.5 mg,31.8 mg,996.2 mg
2022-04-02 15:06:30,-40.7 mg,47.4 mg,1018.2 mg
2022-04-02 15:06:31,39.7 mg,0 mg,1001.0 mg
2022-04-02 15:06:32,40.7 mg,75.3 mg,975.4 mg
2022-04-02 15:06:33,-6.0 mg,36.7 mg,1094.7 mg
2022-04-02 15:06:34,-25.0 mg,16.6 mg,1054.5 mg
2022-04-02 15:06:35,63.4 mg,15.7 mg,1074.2 mg
2022-04-02 15:06:36,32.8 mg,46.9 mg,999.1 mg
2022-04-02 15:06:37,12.9 mg,4.6 mg,1023.4 mg
2022-04-02 15:06:38,-3.4 mg,57.3 mg,1040.5 mg
2022-04-02 15:06:39,5.1 mg,26.0 mg,986.9 mg
2022-04-02 15:06:40,-13.6 mg,32.4 mg,993.8 mg
2022-04-02 15:06:41,22.1 mg,71.1 mg,1024.5 mg
2022-04-02 15:06:42,-4.1 mg,25.1 mg,1055.2 mg
2022-04-02 15:06:43,-4.9 mg,60.7 mg,1038.9 mg
2022-04-02 15:06:44,-10.4 mg,26.6 mg,1063.4 mg
2022-04-02 15:06:45,-34.0 mg,-5.8 mg,1056.0 mg
2022-04-02 15:06:46,-25.6 mg,70.8 mg,957.7 mg
2022-04-02 15:06:47,29.8 mg,44.7 mg,1032.2 mg
2022-04-02 15:06:48,18.6 mg,16.7 mg,1000.6 mg
2022-04-02 15:06:49,-6.5 mg,51.8 mg,985.3 mg
2022-04-02 15:06:50,21.0 mg,20.2 mg,1033.6 mg
2022-04-02 15:06:51,-2.3 mg,20.8 mg,1042.4 mg
2022-04-02 15:06:52,4.5 mg,11.6 mg,1010.3 mg
2022-04-02 15:06:53,43.2 mg,27.5 mg,1032.1 mg
2022-04-02 15:06:54,25.4 mg,19.8 mg,1017.1 mg
2022-04-02 15:06:55,-22.4 mg,26.4 mg,981.8 mg
2022-04-02 15:06:56,9.9 mg,-5.8 mg,985.6 mg
2022-04-02 15:06:57,65.5 mg,17.9 mg,1078.5 mg
2022-04-02 15:06:58,24.8 mg,11.6 mg,1035.4 mg
2022-04-02 15:06:59,10.1 mg,-3.3 mg,1037.8 mg
2022-04-02 15:07:00,18.0 mg,11.8 mg,1020.4 mg
2022-04-02 15:07:01,-16.7 mg,26.1 mg,1012.0 mg
2022-04-02 15:07:02,9.8 mg,6.7 mg,1053.4 mg
2022-04-02 15:07:03,24.2 mg,10.8 mg,1042.8 mg
2022-04-02 15:07:04,12.2 mg,43.4 mg,984.0 mg
2022-04-02 15:07:05,15.2 mg,17.2 mg,1047.2 mg
2022-04-02 15:07:06,-3.1 mg,27.2 mg,1051.9 mg
2022-04-02 15:07:07,5.7 mg,34.1 mg,1035.9 mg
2022-04-02 15:07:08,56.7 mg,18.5 mg,1050.6 mg
2022-04-02 15:07:09,5.5 mg,-6.1 mg,1003.7 mg
2022-04-02 15:07:10,35.9 mg,29.6 mg,1076.1 mg
2022-04-02 15:07:11,14.5 mg,13.6 mg,1011.1 mg
2022-04-02 15:07:12,13.9 mg,-12.7 mg,1015.1 mg
2022-04-02 15:07:13,-12.5 mg,-22.4 mg,1044.5 mg
2022-04-02 15:07:14,14.8 mg,39.4 mg,1030.8 mg
2022-04-02 15:07:15,63.1 mg,32.0 mg,1089.7 mg
2022-04-02 15:07:16,-2.1 mg,2.9 mg,1039.8 mg
2022-04-02 15:07:17,-10.4 mg,7.3 mg,1019.5 mg
2022-04-02 15:07:18,25.9 mg,8.1 mg,1051.6 mg
2022-04-02 15:07:19,16.6 mg,23.9 mg,1042.9 mg
2022-04-02 15:07:20,-23.9 mg,-5.3 mg,1027.5 mg
2022-04-02 15:07:21,10.4 mg,14.1 mg,1006.6 mg
2022-04-02 15:07:22,9.2 mg,36.8 mg,1027.4 mg
2022-04-02 15:07:23,-3.9 mg,17.9 mg,975.1 mg
2022-04-02 15:07:24,32.5 mg,53.7 mg,1011.0 mg
2022-04-02 15:07:25,32.8 mg,99.0 mg,973.0 mg
2022-04-02 15:07:26,15.4 mg,-23.9 mg,1043.6 mg
2022-04-02 15:07:27,20.5 mg,24.2 mg,1007.3 mg
2022-04-02 15:07:28,25.0 mg,27.6 mg,996.3 mg
2022-04-02 15:07:29,14.9 mg,41.5 mg,1016.4 mg
2022-04-02 15:07:30,54.2 mg,11.4 mg,1023.3 mg
2022-04-02 15:07:31,29.1 mg,40.9 mg,985.8 mg
2022-04-02 15:07:32,19.6 mg,23.6 mg,1046.8 mg
2022-04-02 15:07:33,30.9 mg,22.3 mg,998.3 mg
2022-04-02 15:07:34,7.9 mg,42.2 mg,990.5 mg
2022-04-02 15:07:35,-9.8 mg,26.8 mg,1070.1 mg
2022-04-02 15:07:36,16.5 mg,34.9 mg,1031.3 mg
2022-04-02 15:07:37,12.5 mg,-0.8 mg,1019.0 mg
2022-04-02 15:07:38,31.1 mg,24.5 mg,993.5 mg
2022-04-02 15:07:39,-13.8 mg,33.3 mg,1039.2 mg
2022-04-02 15:07:40,-9.4 mg,30.5 mg,1035.1 mg
2022-04-02 15:07:41,23.1 mg,17.2 mg,1011.1 mg
2022-04-02 15:07:42,8.0 mg,31.2 mg,1046.1 mg
2022-04-02 15:07:43,-1.0 mg,31.3 mg,989.4 mg
2022-04-02 15:07:44,13.8 mg,28.1 mg,1006.9 mg
2022-04-02 15:07:45,-16.1 mg,61.6 mg,966.6 mg
2022-04-02 15:07:46,4.7 mg,-4.2 mg,1000.3 mg
2022-04-02 15:07:47,41.5 mg,10.6 mg,1022.4 mg
2022-04-02 15:07:48,-24.8 mg,23.2 mg,984.6 mg
2022-04-02 15:07:49,11.9 mg,24.7 mg,1024.0 mg
2022-04-02 15:07:50,29.3 mg,7.9 mg,1028.5 mg
2022-04-02 15:07:51,7.5 mg,19.3 mg,985.8 mg
2022-04-02 15:07:52,19.0 mg,46.2 mg,1002.1 mg
2022-04-02 15:07:53,16.7 mg,10.1 mg,996.7 mg
2022-04-02 15:07:54,16.6 mg,53.7 mg,1011.1 mg
2022-04-02 15:07:55,7.4 mg,40.1 mg,994.6 mg
2022-04-02 15:07:56,24.3 mg,37.7 mg,1028.1 mg
2022-04-02 15:07:57,13.1 mg,11.3 mg,994.2 mg
2022-04-02 15:07:58,42.0 mg,10.0 mg,1031.9 mg
2022-04-02 15:07:59,13.9 mg,21.2 mg,1035.3 mg
2022-04-02 15:08:00,30.5 mg,17.6 mg,1037.5 mg
2022-04-02 15:08:01,-32.6 mg,27.4 mg,1012.2 mg
2022-04-02 15:08:02,-21.4 mg,47.2 mg,967.9 mg
2022-04-02 15:08:03,3.8 mg,13.8 mg,1022.4 mg
2022-04-02 15:08:04,23.3 mg,12.4 mg,1001.4 mg
2022-04-02 15:08:05,25.0 mg,33.8 mg,1007.1 mg
2022-04-02 15:08:06,14.1 mg,39.4 mg,1003.4 mg
2022-04-02 15:08:07,15.6 mg,28.1 mg,1023.7 mg
2022-04-02 15:08:08,30.4 mg,9.8 mg,1031.9 mg
2022-04-02 15:08:09,0.6 mg,53.5 mg,986.1 mg
2022-04-02 15:08:10,-0.7 mg,23.8 mg,1020.1 mg
2022-04-02 15:08:11,29.2 mg,21.3 mg,1018.3 mg
2022-04-02 15:08:12,21.5 mg,19.6 mg,1006.3 mg
2022-04-02 15:08:13,29.8 mg,38.7 mg,1042.7 mg
2022-04-02 15:08:14,5.3 mg,26.8 mg,1009.8 mg
2022-04-02 15:08:15,-9.9 mg,40.3 mg,1014.5 mg
2022-04-02 15:08:16,-17.2 mg,23.1 mg,1013.9 mg
2022-04-02 15:08:17,12.3 mg,42.7 mg,1044.5 mg
2022-04-02 15:08:18,5.7 mg,22.4 mg,1042.5 mg
2022-04-02 15:08:19,18.9 mg,34.3 mg,975.7 mg
2022-04-02 15:08:20,9.3 mg,18.2 mg,1025.1 mg
2022-04-02 15:08:21,12.6 mg,-23.1 mg,1036.8 mg
2022-04-02 15:08:22,14.5 mg,26.2 mg,1013.0 mg
2022-04-02 15:08:23,7.3 mg,44.2 mg,1009.1 mg
2022-04-02 15:08:24,56.4 mg,27.9 mg,1050.4 mg
2022-04-02 15:08:25,12.1 mg,28.1 mg,1029.4 mg
2022-04-02 15:08:26,-19.2 mg,62.3 mg,992.4 mg
2022-04-02 15:08:27,16.7 mg,44.3 mg,999.8 mg
2022-04-02 15:08:28,36.8 mg,40.3 mg,1022.8 mg
2022-04-02 15:08:29,44.1 mg,15.0 mg,1032.6 mg
2022-04-02 15:08:30,21.3 mg,47.6 mg,1002.2 mg
2022-04-02 15:08:31,17.0 mg,19.0 mg,995.6 mg
2022-04-02 15:08:32,26.9 mg,14.1 mg,1040.5 mg
2022-04-02 15:08:33,24.0 mg,17.6 mg,1045.0 mg
2022-04-02 15:08:34,-20.2 mg,20.3 mg,1031.4 mg
2022-04-02 15:08:35,13.4 mg,24.4 mg,1014.1 mg
2022-04-02 15:08:36,16.1 mg,18.4 mg,1047.6 mg
2022-04-02 15:08:37,-20.7 mg,29.9 mg,1039.5 mg
2022-04-02 15:08:38,9.1 mg,14.4 mg,1029.1 mg
2022-04-02 15:08:39,27.8 mg,18.1 mg,1024.5 mg
2022-04-02 15:08:40,15.7 mg,50.8 mg,1011.2 mg
2022-04-02 15:08:41,-12.1 mg,32.7 mg,1013.7 mg
2022-04-02 15:08:42,-21.8 mg,25.8 mg,1029.6 mg
2022-04-02 15:08:43,40.8 mg,31.3 mg,1006.8 mg
2022-04-02 15:08:44,21.8 mg,-8.3 mg,1014.7 mg
2022-04-02 15:08:45,28.3 mg,31.1 mg,1033.5 mg
2022-04-02 15:08:46,62.3 mg,33.2 mg,1053.8 mg
2022-04-02 15:08:47,19.7 mg,39.3 mg,998.0 mg
2022-04-02 15:08:48,19.1 mg,3.0 mg,1048.2 mg
2022-04-02 15:08:49,30.5 mg,14.6 mg,1037.0 mg
2022-04-02 15:08:50,-12.0 mg,29.3 mg,1006.3 mg
2022-04-02 15:08:51,19.6 mg,23.1 mg,1016.1 mg
2022-04-02 15:08:52,21.6 mg,27.6 mg,1019.3 mg
2022-04-02 15:08:53,31.2 mg,7.7 mg,1005.1 mg
2022-04-02 15:08:54,11.5 mg,37.2 mg,1043.8 mg
2022-04-02 15:08:55,23.4 mg,20.5 mg,1011.8 mg
2022-04-02 15:08:56,10.8 mg,6.8 mg,1029.4 mg
2022-04-02 15:08:57,16.6 mg,15.0 mg,1037.3 mg
2022-04-02 15:08:58,-3.2 mg,50.3 mg,1008.9 mg
2022-04-02 15:08:59,-13.7 mg,-18.0 mg,1049.3 mg
2022-04-02 15:09:00,29.6 mg,0.7 mg,1005.3 mg
2022-04-02 15:09:01,-1.9 mg,3.4 mg,1033.3 mg
2022-04-02 15:09:02,33.1 mg,32.6 mg,1009.2 mg
2022-04-02 15:09:03,30.1 mg,15.6 mg,1073.6 mg
2022-04-02 15:09:04,15.5 mg,17.9 mg,1029.8 mg
2022-04-02 15:09:05,27.6 mg,22.2 mg,1033.6 mg
2022-04-02 15:09:06,-9.2 mg,23.0 mg,1053.9 mg
2022-04-02 15:09:07,24.4 mg,35.5 mg,1013.9 mg
2022-04-02 15:09:08,-10.8 mg,14.0 mg,1039.2 mg
2022-04-02 15:09:09,-5.3 mg,19.4 mg,1048.1 mg
2022-04-02 15:09:10,1.1 mg,27.7 mg,1026.3 mg
2022-04-02 15:09:11,-3.5 mg,21.9 mg,1034.7 mg
2022-04-02 15:09:12,21.6 mg,23.2 mg,1020.3 mg
2022-04-02 15:09:13,-8.7 mg,17.0 mg,1033.7 mg
2022-04-02 15:09:14,6.4 mg,21.1 mg,1013.9 mg
2022-04-02 15:09:15,-0.1 mg,34.9 mg,1019.7 mg
2022-04-02 15:09:16,-6.3 mg,-15.1 mg,1022.5 mg
2022-04-02 15:09:17,6.8 mg,5.0 mg,1046.7 mg
2022-04-02 15:09:18,18.0 mg,42.0 mg,1013.6 mg
2022-04-02 15:09:19,21.7 mg,19.6 mg,1037.5 mg
2022-04-02 15:09:20,-42.4 mg,-5.7 mg,997.7 mg
2022-04-02 15:09:21,24.4 mg,41.5 mg,1010.2 mg
2022-04-02 15:09:22,-3.2 mg,23.7 mg,1036.0 mg
2022-04-02 15:09:23,29.0 mg,41.8 mg,986.7 mg
2022-04-02 15:09:24,35.1 mg,40.1 mg,1029.3 mg
2022-04-02 15:09:25,25.0 mg,16.1 mg,1007.1 mg
2022-04-02 15:09:26,14.0 mg,28.7 mg,973.9 mg
2022-04-02 15:09:27,46.3 mg,25.5 mg,1025.5 mg
2022-04-02 15:09:28,62.4 mg,36.5 mg,1011.3 mg
2022-04-02 15:09:29,-20.8 mg,35.5 mg,968.5 mg
2022-04-02 15:09:30,2.6 mg,19.9 mg,1036.7 mg
2022-04-02 15:09:31,16.9 mg,36.0 mg,1036.2 mg
2022-04-02 15:09:32,-5.5 mg,73.4 mg,964.5 mg
2022-04-02 15:09:33,35.5 mg,46.9 mg,1042.8 mg
2022-04-02 15:09:34,40.4 mg,16.3 mg,1066.4 mg
2022-04-02 15:09:35,-34.0 mg,11.2 mg,1027.8 mg
2022-04-02 15:09:36,56.3 mg,29.3 mg,1027.1 mg
2022-04-02 15:09:37,24.1 mg,31.6 mg,1002.1 mg
2022-04-02 15:09:38,30.1 mg,36.2 mg,1027.6 mg
2022-04-02 15:09:39,62.8 mg,57.4 mg,1020.9 mg
2022-04-02 15:09:40,-38.3 mg,44.4 mg,995.1 mg
2022-04-02 15:09:41,36.7 mg,48.0 mg,1038.6 mg
2022-04-02 15:09:42,21.0 mg,20.0 mg,1041.3 mg
2022-04-02 15:09:43,28.7 mg,16.1 mg,1031.6 mg
2022-04-02 15:09:44,13.6 mg,57.2 mg,1024.7 mg
2022-04-02 15:09:45,-3.8 mg,76.8 mg,1030.5 mg
2022-04-02 15:09:46,-53.3 mg,4.3 mg,1079.3 mg
2022-04-02 15:09:47,8.0 mg,39.2 mg,1034.3 mg
2022-04-02 15:09:48,45.9 mg,29.6 mg,1047.5 mg
2022-04-02 15:09:49,-19.5 mg,30.1 mg,992.9 mg
2022-04-02 15:09:50,-7.5 mg,16.7 mg,1001.7 mg
2022-04-02 15:09:51,-18.3 mg,18.0 mg,1009.2 mg
2022-04-02 15:09:52,-37.3 mg,52.9 mg,993.9 mg
2022-04-02 15:09:53,-3.7 mg,7.1 mg,1019.5 mg
2022-04-02 15:09:54,-12.6 mg,15.0 mg,1055.7 mg
2022-04-02 15:09:55,10.0 mg,26.3 mg,995.5 mg
2022-04-02 15:09:56,28.9 mg,-1.9 mg,1006.6 mg
2022-04-02 15:09:57,47.2 mg,-3.3 mg,1054.3 mg
2022-04-02 15:09:58,-11.7 mg,22.3 mg,999.3 mg
2022-04-02 15:09:59,-4.2 mg,33.9 mg,1021.3 mg
2022-04-02 15:10:00,-14.8 mg,37.3 mg,1041.2 mg
2022-04-02 15:10:01,19.3 mg,35.3 mg,1024.1 mg
2022-04-02 15:10:02,12.5 mg,28.6 mg,988.6 mg
2022-04-02 15:10:03,52.5 mg,59.5 mg,983.4 mg
2022-04-02 15:10:04,10.2 mg,49.0 mg,1041.1 mg
2022-04-02 15:10:05,17.7 mg,37.7 mg,1027.6 mg
2022-04-02 15:10:06,45.3 mg,68.9 mg,978.7 mg
2022-04-02 15:10:07,23.0 mg,68.6 mg,1044.6 mg
2022-04-02 15:10:08,92.0 mg,-6.6 mg,1093.1 mg
2022-04-02 15:10:09,22.0 mg,23.5 mg,1023.2 mg
2022-04-02 15:10:10,49.7 mg,49.6 mg,1005.5 mg
2022-04-02 15:10:11,52.1 mg,30.1 mg,990.2 mg
2022-04-02 15:10:12,29.0 mg,46.7 mg,983.2 mg
2022-04-02 15:10:13,13.3 mg,6.8 mg,1066.1 mg
2022-04-02 15:10:14,18.3 mg,12.5 mg,1012.4 mg
2022-04-02 15:10:15,24.4 mg,4.5 mg,1050.7 mg
2022-04-02 15:10:16,14.4 mg,13.7 mg,1054.8 mg
2022-04-02 15:10:17,1.3 mg,16.6 mg,1006.9 mg
2022-04-02 15:10:18,37.9 mg,-17.0 mg,1030.5 mg
2022-04-02 15:10:19,-51.2 mg,64.4 mg,972.1 mg
2022-04-02 15:10:20,46.6 mg,-30.6 mg,1072.1 mg
2022-04-02 15:10:21,2.6 mg,29.9 mg,1043.1 mg
2022-04-02 15:10:22,-3.9 mg,44.0 mg,1003.2 mg
2022-04-02 15:10:23,32.8 mg,5.4 mg,1051.0 mg
2022-04-02 15:10:24,44.5 mg,5.9 mg,1066.9 mg
2022-04-02 15:10:25,-5.0 mg,0.6 mg,1035.1 mg
2022-04-02 15:10:26,14.7 mg,1.5 mg,1000.0 mg
2022-04-02 15:10:27,62.4 mg,39.6 mg,1061.9 mg
2022-04-02 15:10:28,38.2 mg,48.1 mg,1051.6 mg
2022-04-02 15:10:29,12.0 mg,31.7 mg,999.3 mg
2022-04-02 15:10:30,20.7 mg,35.9 mg,1038.3 mg
2022-04-02 15:10:31,52.1 mg,38.3 mg,1008.8 mg
2022-04-02 15:10:32,17.2 mg,6.3 mg,993.7 mg
2022-04-02 15:10:33,37.2 mg,10.3 mg,1000.7 mg
2022-04-02 15:10:34,-31.0 mg,7.4 mg,971.8 mg
2022-04-02 15:10:35,-26.7 mg,11.8 mg,1003.2 mg
2022-04-02 15:10:36,20.9 mg,80.5 mg,985.9 mg
2022-04-02 15:10:37,-71.7 mg,26.0 mg,1003.0 mg
2022-04-02 15:10:38,-14.0 mg,88.3 mg,1023.4 mg
2022-04-02 15:10:39,6.1 mg,29.5 mg,1000.3 mg
2022-04-02 15:10:40,27.8 mg,45.0 mg,1042.7 mg
2022-04-02 15:10:41,99.8 mg,37.4 mg,1022.3 mg
2022-04-02 15:10:42,-11.7 mg,22.4 mg,1001.9 mg
2022-04-02 15:10:43,-18.0 mg,20.9 mg,978.1 mg
2022-04-02 15:10:44,12.0 mg,-12.8 mg,1070.2 mg
2022-04-02 15:10:45,-24.9 mg,25.4 mg,977.7 mg
2022-04-02 15:10:46,5.0 mg,48.0 mg,1025.5 mg
2022-04-02 15:10:47,20.6 mg,6.9 mg,1011.1 mg
2022-04-02 15:10:48,47.5 mg,20.7 mg,1015.1 mg
2022-04-02 15:10:49,23.4 mg,30.5 mg,1009.0 mg
2022-04-02 15:10:50,6.7 mg,44.7 mg,1040.1 mg
2022-04-02 15:10:51,2.6 mg,14.6 mg,1035.1 mg
2022-04-02 15:10:52,14.1 mg,34.4 mg,1019.3 mg
2022-04-02 15:10:53,29.3 mg,48.1 mg,1023.6 mg
2022-04-02 15:10:54,10.5 mg,31.7 mg,1028.7 mg
2022-04-02 15:10:55,30.4 mg,8.9 mg,1029.9 mg
2022-04-02 15:10:56,44.6 mg,-0.9 mg,1055.3 mg
2022-04-02 15:10:57,13.1 mg,11.5 mg,991.3 mg
2022-04-02 15:10:58,-19.9 mg,32.0 mg,1033.3 mg
2022-04-02 15:10:59,54.9 mg,25.4 mg,1045.2 mg
2022-04-02 15:11:00,-2.1 mg,22.5 mg,1028.6 mg
2022-04-02 15:11:01,-10.5 mg,20.5 mg,1024.4 mg
2022-04-02 15:11:02,32.4 mg,48.4 mg,961.5 mg
2022-04-02 15:11:03,14.5 mg,21.2 mg,1027.7 mg
2022-04-02 15:11:04,28.6 mg,5.5 mg,1013.8 mg
2022-04-02 15:11:05,-10.6 mg,23.0 mg,1023.5 mg
2022-04-02 15:11:06,57.9 mg,35.8 mg,1043.8 mg
2022-04-02 15:11:07,10.0 mg,14.6 mg,1010.7 mg
2022-04-02 15:11:08,-0.3 mg,9.3 mg,1035.9 mg
2022-04-02 15:11:09,-11.9 mg,9.1 mg,1022.0 mg
2022-04-02 15:11:10,-8.3 mg,-7.0 mg,1013.3 mg
2022-04-02 15:11:11,8.6 mg,17.9 mg,1010.2 mg
2022-04-02 15:11:12,-1.9 mg,39.7 mg,1056.4 mg
2022-04-02 15:11:13,25.2 mg,-11.6 mg,1061.1 mg
2022-04-02 15:11:14,32.0 mg,44.1 mg,1010.2 mg
2022-04-02 15:11:15,-6.6 mg,37.8 mg,1049.4 mg
2022-04-02 15:11:16,16.5 mg,26.9 mg,1042.0 mg
2022-04-02 15:11:17,11.1 mg,3.9 mg,1053.5 mg
2022-04-02 15:11:18,58.8 mg,21.1 mg,1008.2 mg
2022-04-02 15:11:19,29.6 mg,18.5 mg,1031.5 mg
2022-04-02 15:11:20,29.5 mg,22.3 mg,1043.8 mg
2022-04-02 15:11:21,-5.2 mg,-12.9 mg,1013.6 mg
2022-04-02 15:11:22,14.4 mg,4.1 mg,1021.4 mg
2022-04-02 15:11:23,18.5 mg,19.5 mg,1021.3 mg
2022-04-02 15:11:24,6.9 mg,40.9 mg,1029.4 mg
2022-04-02 15:11:25,20.9 mg,13.6 mg,1027.6 mg
