sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-04 12:08:36,5.8 mg,9.8 mg,1012.1 mg
2022-04-04 12:08:37,4.2 mg,37.1 mg,1037.3 mg
2022-04-04 12:08:38,24.6 mg,25.4 mg,1015.8 mg
2022-04-04 12:08:39,-3.5 mg,31.9 mg,1011.9 mg
2022-04-04 12:08:40,9.1 mg,28.6 mg,1023.5 mg
2022-04-04 12:08:41,6.4 mg,50.7 mg,1032.4 mg
2022-04-04 12:08:42,21.2 mg,15.7 mg,1012.0 mg
2022-04-04 12:08:43,30.4 mg,26.0 mg,1043.3 mg
2022-04-04 12:08:44,5.1 mg,38.1 mg,1025.6 mg
2022-04-04 12:08:45,13.6 mg,47.9 mg,1001.3 mg
2022-04-04 12:08:46,-15.9 mg,24.2 mg,1027.8 mg
2022-04-04 12:08:47,15.5 mg,14.9 mg,1008.0 mg
2022-04-04 12:08:48,8.7 mg,27.1 mg,1008.3 mg
2022-04-04 12:08:49,5.7 mg,23.4 mg,1037.0 mg
2022-04-04 12:08:50,3.2 mg,13.7 mg,1020.8 mg
2022-04-04 12:08:51,21.5 mg,29.8 mg,1036.2 mg
2022-04-04 12:08:52,-2.4 mg,46.5 mg,996.0 mg
2022-04-04 12:08:53,31.5 mg,2.3 mg,1048.0 mg
2022-04-04 12:08:54,22.8 mg,53.0 mg,1013.5 mg
2022-04-04 12:08:55,7.4 mg,35.1 mg,1045.8 mg
2022-04-04 12:08:56,21.4 mg,53.8 mg,1006.4 mg
2022-04-04 12:08:57,6.2 mg,13.4 mg,1031.1 mg
2022-04-04 12:08:58,-12.2 mg,24.0 mg,974.1 mg
2022-04-04 12:08:59,-9.7 mg,34.3 mg,986.6 mg
2022-04-04 12:09:00,27.1 mg,33.3 mg,984.0 mg
2022-04-04 12:09:01,8.1 mg,1.8 mg,1051.9 mg
2022-04-04 12:09:02,11.3 mg,44.1 mg,992.1 mg
2022-04-04 12:09:03,20.0 mg,16.2 mg,1037.3 mg
2022-04-04 12:09:04,-1.5 mg,29.3 mg,1019.0 mg
2022-04-04 12:09:05,17.6 mg,11.7 mg,1080.5 mg
2022-04-04 12:09:06,6.5 mg,21.4 mg,1002.7 mg
2022-04-04 12:09:07,-3.2 mg,46.9 mg,970.0 mg
2022-04-04 12:09:08,6.0 mg,24.2 mg,987.0 mg
2022-04-04 12:09:09,-9.6 mg,-9.7 mg,1040.6 mg
2022-04-04 12:09:10,29.1 mg,20.9 mg,1031.9 mg
2022-04-04 12:09:11,9.3 mg,19.1 mg,1027.9 mg
2022-04-04 12:09:12,31.2 mg,64.1 mg,984.0 mg
2022-04-04 12:09:13,29.8 mg,4.0 mg,1064.3 mg
2022-04-04 12:09:14,-5.6 mg,14.8 mg,1000.1 mg
2022-04-04 12:09:15,8.1 mg,20.7 mg,1009.3 mg
2022-04-04 12:09:16,30.6 mg,23.7 mg,1048.2 mg
2022-04-04 12:09:17,-11.9 mg,34.8 mg,1026.5 mg
2022-04-04 12:09:18,27.3 mg,49.1 mg,1000.4 mg
2022-04-04 12:09:19,12.2 mg,51.3 mg,970.8 mg
2022-04-04 12:09:20,2.2 mg,16.6 mg,1052.7 mg
2022-04-04 12:09:21,39.4 mg,41.8 mg,972.1 mg
2022-04-04 12:09:22,-10.4 mg,28.7 mg,1060.9 mg
2022-04-04 12:09:23,22.5 mg,49.7 mg,995.2 mg
2022-04-04 12:09:24,10.1 mg,53.4 mg,1027.9 mg
2022-04-04 12:09:25,62.6 mg,50.7 mg,1025.6 mg
2022-04-04 12:09:26,21.2 mg,32.2 mg,1007.5 mg
2022-04-04 12:09:27,6.9 mg,20.5 mg,1051.9 mg
2022-04-04 12:09:28,-3.2 mg,26.3 mg,1018.2 mg
2022-04-04 12:09:29,-16.8 mg,43.5 mg,1025.1 mg
2022-04-04 12:09:30,19.4 mg,28.4 mg,1025.6 mg
2022-04-04 12:09:31,-21.1 mg,31.6 mg,1015.0 mg
2022-04-04 12:09:32,-8.7 mg,56.0 mg,1041.9 mg
2022-04-04 12:09:33,1.6 mg,22.6 mg,1024.4 mg
2022-04-04 12:09:34,14.1 mg,39.1 mg,990.7 mg
2022-04-04 12:09:35,21.2 mg,14.4 mg,1008.2 mg
2022-04-04 12:09:36,25.5 mg,31.1 mg,1006.1 mg
2022-04-04 12:09:37,21.0 mg,31.5 mg,1018.0 mg
2022-04-04 12:09:38,2.1 mg,25.8 mg,998.8 mg
2022-04-04 12:09:39,13.5 mg,30.3 mg,1028.0 mg
2022-04-04 12:09:40,9.4 mg,7.7 mg,1038.3 mg
2022-04-04 12:09:41,26.9 mg,22.4 mg,1002.5 mg
2022-04-04 12:09:42,30.2 mg,31.0 mg,1038.1 mg
2022-04-04 12:09:43,4.7 mg,29.1 mg,1066.5 mg
2022-04-04 12:09:44,5.1 mg,50.3 mg,1025.3 mg
2022-04-04 12:09:45,0 mg,17.6 mg,972.8 mg
2022-04-04 12:09:46,6.6 mg,28.9 mg,1026.1 mg
2022-04-04 12:09:47,-10.3 mg,33.7 mg,1005.6 mg
2022-04-04 12:09:48,15.7 mg,33.8 mg,1024.6 mg
2022-04-04 12:09:49,6.3 mg,33.0 mg,1056.3 mg
2022-04-04 12:09:50,25.5 mg,36.3 mg,1035.2 mg
2022-04-04 12:09:51,10.5 mg,32.4 mg,1028.1 mg
2022-04-04 12:09:52,5.0 mg,-11.8 mg,1001.4 mg
2022-04-04 12:09:53,25.2 mg,40.0 mg,1053.2 mg
2022-04-04 12:09:54,21.8 mg,32.0 mg,1026.9 mg
2022-04-04 12:09:55,0.9 mg,20.9 mg,989.0 mg
2022-04-04 12:09:56,9.9 mg,34.6 mg,968.3 mg
2022-04-04 12:09:57,13.6 mg,23.1 mg,1055.5 mg
2022-04-04 12:09:58,13.6 mg,28.8 mg,1003.8 mg
2022-04-04 12:09:59,8.9 mg,28.9 mg,1003.5 mg
2022-04-04 12:10:00,7.8 mg,26.7 mg,1019.3 mg
2022-04-04 12:10:01,17.2 mg,33.4 mg,1018.1 mg
2022-04-04 12:10:02,13.7 mg,35.4 mg,1017.6 mg
2022-04-04 12:10:03,-2.8 mg,31.4 mg,999.5 mg
2022-04-04 12:10:04,-3.8 mg,71.3 mg,972.2 mg
2022-04-04 12:10:05,-15.3 mg,30.1 mg,985.1 mg
2022-04-04 12:10:06,1.7 mg,-10.6 mg,1019.3 mg
2022-04-04 12:10:07,18.3 mg,7.1 mg,1044.6 mg
2022-04-04 12:10:08,15.6 mg,52.4 mg,1019.3 mg
2022-04-04 12:10:09,20.2 mg,65.9 mg,972.7 mg
2022-04-04 12:10:10,-2.1 mg,36.7 mg,979.0 mg
2022-04-04 12:10:11,4.1 mg,19.7 mg,1013.6 mg
2022-04-04 12:10:12,3.9 mg,35.2 mg,1023.6 mg
2022-04-04 12:10:13,38.8 mg,19.8 mg,1033.7 mg
2022-04-04 12:10:14,-2.2 mg,18.2 mg,998.0 mg
2022-04-04 12:10:15,27.3 mg,26.8 mg,1002.7 mg
2022-04-04 12:10:16,27.2 mg,-0.7 mg,1044.2 mg
2022-04-04 12:10:17,18.3 mg,46.7 mg,1024.3 mg
2022-04-04 12:10:18,9.4 mg,12.4 mg,999.5 mg
2022-04-04 12:10:19,5.9 mg,34.4 mg,1012.2 mg
2022-04-04 12:10:20,16.5 mg,19.4 mg,1026.7 mg
2022-04-04 12:10:21,18.8 mg,0.5 mg,1048.6 mg
2022-04-04 12:10:22,18.0 mg,-3.5 mg,1051.4 mg
2022-04-04 12:10:23,44.4 mg,14.6 mg,1025.2 mg
2022-04-04 12:10:24,15.8 mg,25.6 mg,1060.1 mg
2022-04-04 12:10:25,11.5 mg,-3.2 mg,1029.3 mg
2022-04-04 12:10:26,4.1 mg,43.0 mg,1008.6 mg
2022-04-04 12:10:27,27.6 mg,29.1 mg,1046.6 mg
2022-04-04 12:10:28,7.4 mg,46.1 mg,990.6 mg
2022-04-04 12:10:29,35.6 mg,28.3 mg,1011.1 mg
2022-04-04 12:10:30,14.6 mg,38.1 mg,1032.9 mg
2022-04-04 12:10:31,29.5 mg,6.4 mg,1044.5 mg
2022-04-04 12:10:32,-1.1 mg,27.5 mg,1023.1 mg
2022-04-04 12:10:33,16.9 mg,20.1 mg,1000.1 mg
2022-04-04 12:10:34,-0.8 mg,7.1 mg,1031.5 mg
2022-04-04 12:10:35,38.1 mg,40.0 mg,1026.4 mg
2022-04-04 12:10:36,22.9 mg,18.4 mg,1030.7 mg
2022-04-04 12:10:37,34.7 mg,28.8 mg,1009.1 mg
2022-04-04 12:10:38,6.3 mg,26.2 mg,1030.6 mg
2022-04-04 12:10:39,12.5 mg,15.1 mg,1034.4 mg
2022-04-04 12:10:40,26.0 mg,20.9 mg,1004.5 mg
2022-04-04 12:10:41,25.4 mg,37.1 mg,1031.9 mg
2022-04-04 12:10:42,13.3 mg,7.7 mg,1058.3 mg
2022-04-04 12:10:43,17.5 mg,33.0 mg,1010.9 mg
2022-04-04 12:10:44,15.5 mg,26.1 mg,1073.6 mg
2022-04-04 12:10:45,39.4 mg,59.7 mg,1023.1 mg
2022-04-04 12:10:46,-15.9 mg,47.1 mg,982.8 mg
2022-04-04 12:10:47,21.3 mg,33.3 mg,1022.2 mg
2022-04-04 12:10:48,17.0 mg,27.5 mg,1013.3 mg
2022-04-04 12:10:49,17.4 mg,32.2 mg,1017.8 mg
2022-04-04 12:10:50,8.5 mg,44.7 mg,988.9 mg
2022-04-04 12:10:51,-0.5 mg,10.9 mg,1039.4 mg
2022-04-04 12:10:52,-14.4 mg,19.3 mg,1000.4 mg
2022-04-04 12:10:53,25.6 mg,23.4 mg,1022.4 mg
2022-04-04 12:10:54,6.3 mg,42.0 mg,1064.2 mg
2022-04-04 12:10:55,23.5 mg,39.0 mg,1035.4 mg
2022-04-04 12:10:56,38.1 mg,14.5 mg,1003.8 mg
2022-04-04 12:10:57,9.1 mg,38.5 mg,1026.6 mg
2022-04-04 12:10:58,22.6 mg,-1.0 mg,1061.7 mg
2022-04-04 12:10:59,18.2 mg,12.1 mg,1043.2 mg
2022-04-04 12:11:00,10.0 mg,40.5 mg,1020.8 mg
2022-04-04 12:11:01,3.4 mg,17.3 mg,1053.8 mg
2022-04-04 12:11:02,24.8 mg,43.8 mg,1042.7 mg
2022-04-04 12:11:03,-2.5 mg,12.6 mg,1030.5 mg
2022-04-04 12:11:04,6.0 mg,33.4 mg,997.3 mg
2022-04-04 12:11:05,19.2 mg,26.3 mg,974.4 mg
2022-04-04 12:11:06,12.5 mg,59.9 mg,947.0 mg
2022-04-04 12:11:07,-12.6 mg,32.6 mg,1026.1 mg
2022-04-04 12:11:08,-10.9 mg,53.5 mg,1010.2 mg
2022-04-04 12:11:09,25.4 mg,-20.5 mg,1069.6 mg
2022-04-04 12:11:10,-17.4 mg,19.9 mg,1041.5 mg
2022-04-04 12:11:11,7.8 mg,14.7 mg,1045.7 mg
2022-04-04 12:11:12,4.7 mg,48.3 mg,1026.8 mg
2022-04-04 12:11:13,33.4 mg,21.0 mg,1040.4 mg
2022-04-04 12:11:14,56.5 mg,14.7 mg,993.6 mg
2022-04-04 12:11:15,1.2 mg,34.2 mg,1010.4 mg
2022-04-04 12:11:16,14.5 mg,11.7 mg,1025.5 mg
2022-04-04 12:11:17,6.4 mg,19.8 mg,1051.4 mg
2022-04-04 12:11:18,32.5 mg,28.7 mg,1001.9 mg
2022-04-04 12:11:19,2.1 mg,29.6 mg,1021.4 mg
2022-04-04 12:11:20,13.2 mg,13.9 mg,1070.1 mg
2022-04-04 12:11:21,14.0 mg,31.1 mg,1019.4 mg
2022-04-04 12:11:22,15.6 mg,35.3 mg,1041.6 mg
2022-04-04 12:11:23,15.5 mg,14.1 mg,1033.7 mg
2022-04-04 12:11:24,24.1 mg,25.6 mg,1053.1 mg
2022-04-04 12:11:25,8.2 mg,68.6 mg,1012.7 mg
2022-04-04 12:11:26,5.1 mg,31.7 mg,1033.7 mg
2022-04-04 12:11:27,3.4 mg,27.7 mg,992.7 mg
2022-04-04 12:11:28,17.3 mg,36.4 mg,1071.7 mg
2022-04-04 12:11:29,10.1 mg,48.5 mg,984.4 mg
2022-04-04 12:11:30,21.4 mg,3.6 mg,1037.0 mg
2022-04-04 12:11:31,38.3 mg,34.4 mg,1041.2 mg
2022-04-04 12:11:32,13.4 mg,33.0 mg,1002.5 mg
2022-04-04 12:11:33,7.9 mg,32.6 mg,1057.7 mg
2022-04-04 12:11:34,22.2 mg,32.7 mg,1034.2 mg
2022-04-04 12:11:35,20.8 mg,21.8 mg,1046.1 mg
2022-04-04 12:11:36,9.0 mg,27.9 mg,1053.1 mg
2022-04-04 12:11:37,8.2 mg,9.9 mg,1014.8 mg
2022-04-04 12:11:38,-3.6 mg,46.1 mg,1019.0 mg
2022-04-04 12:11:39,20.8 mg,37.8 mg,1027.5 mg
2022-04-04 12:11:40,23.6 mg,17.8 mg,1032.3 mg
2022-04-04 12:11:41,16.4 mg,24.1 mg,1032.1 mg
2022-04-04 12:11:42,-4.5 mg,41.8 mg,1026.0 mg
2022-04-04 12:11:43,1.9 mg,19.0 mg,994.7 mg
2022-04-04 12:11:44,10.2 mg,28.4 mg,1025.5 mg
2022-04-04 12:11:45,33.7 mg,22.3 mg,1039.6 mg
2022-04-04 12:11:46,1.7 mg,47.8 mg,1027.0 mg
2022-04-04 12:11:47,7.3 mg,46.4 mg,1011.4 mg
2022-04-04 12:11:48,17.2 mg,35.0 mg,1017.2 mg
2022-04-04 12:11:49,7.3 mg,16.8 mg,1025.2 mg
2022-04-04 12:11:50,14.4 mg,31.3 mg,1023.4 mg
2022-04-04 12:11:51,45.2 mg,31.0 mg,1062.0 mg
2022-04-04 12:11:52,19.6 mg,34.4 mg,990.6 mg
2022-04-04 12:11:53,5.3 mg,34.2 mg,1010.1 mg
2022-04-04 12:11:54,0.6 mg,16.6 mg,1009.7 mg
2022-04-04 12:11:55,27.7 mg,16.4 mg,1035.4 mg
2022-04-04 12:11:56,42.1 mg,19.1 mg,1025.1 mg
2022-04-04 12:11:57,-37.9 mg,21.5 mg,1009.2 mg
2022-04-04 12:11:58,7.6 mg,30.8 mg,1025.8 mg
2022-04-04 12:11:59,3.5 mg,28.4 mg,1016.9 mg
2022-04-04 12:12:00,0.4 mg,47.4 mg,1016.4 mg
2022-04-04 12:12:01,-1.8 mg,-3.6 mg,1043.7 mg
2022-04-04 12:12:02,24.0 mg,15.6 mg,1012.9 mg
2022-04-04 12:12:03,17.5 mg,15.3 mg,1043.7 mg
2022-04-04 12:12:04,-17.1 mg,14.7 mg,1015.4 mg
2022-04-04 12:12:05,39.7 mg,25.2 mg,1020.2 mg
2022-04-04 12:12:06,15.9 mg,-4.5 mg,1092.5 mg
2022-04-04 12:12:07,-7.2 mg,8.8 mg,992.7 mg
2022-04-04 12:12:08,25.1 mg,15.7 mg,1017.0 mg
2022-04-04 12:12:09,11.8 mg,27.1 mg,1007.7 mg
2022-04-04 12:12:10,-3.8 mg,6.1 mg,1069.8 mg
2022-04-04 12:12:11,-3.8 mg,29.2 mg,1023.7 mg
2022-04-04 12:12:12,6.6 mg,25.8 mg,1028.6 mg
2022-04-04 12:12:13,11.2 mg,34.9 mg,984.9 mg
2022-04-04 12:12:14,-7.6 mg,37.2 mg,1038.0 mg
2022-04-04 12:12:15,-7.4 mg,72.9 mg,1001.1 mg
2022-04-04 12:12:16,30.8 mg,28.4 mg,983.5 mg
2022-04-04 12:12:17,10.4 mg,-10.2 mg,1009.5 mg
2022-04-04 12:12:18,3.9 mg,24.5 mg,1015.3 mg
2022-04-04 12:12:19,-4.6 mg,36.9 mg,1014.1 mg
2022-04-04 12:12:20,17.2 mg,27.9 mg,1005.4 mg
2022-04-04 12:12:21,13.5 mg,35.2 mg,1043.4 mg
2022-04-04 12:12:22,9.3 mg,13.8 mg,1045.1 mg
2022-04-04 12:12:23,21.2 mg,54.7 mg,1001.3 mg
2022-04-04 12:12:24,9.1 mg,45.0 mg,1028.1 mg
2022-04-04 12:12:25,18.7 mg,1.5 mg,1019.6 mg
2022-04-04 12:12:26,32.5 mg,49.9 mg,1051.2 mg
2022-04-04 12:12:27,-5.2 mg,33.0 mg,1065.0 mg
2022-04-04 12:12:28,-11.7 mg,23.7 mg,1022.5 mg
2022-04-04 12:12:29,28.4 mg,44.5 mg,977.8 mg
2022-04-04 12:12:30,20.3 mg,28.0 mg,964.7 mg
2022-04-04 12:12:31,4.1 mg,35.1 mg,998.5 mg
2022-04-04 12:12:32,28.5 mg,2.8 mg,999.5 mg
2022-04-04 12:12:33,5.8 mg,43.3 mg,1036.8 mg
2022-04-04 12:12:34,26.5 mg,33.7 mg,1007.1 mg
2022-04-04 12:12:35,11.7 mg,24.5 mg,1016.9 mg
2022-04-04 12:12:36,14.5 mg,33.7 mg,1005.4 mg
2022-04-04 12:12:37,11.4 mg,40.2 mg,1000.6 mg
2022-04-04 12:12:38,12.3 mg,40.4 mg,1023.6 mg
2022-04-04 12:12:39,27.5 mg,33.3 mg,1015.9 mg
2022-04-04 12:12:40,34.8 mg,13.5 mg,1025.8 mg
2022-04-04 12:12:41,18.5 mg,32.6 mg,1007.2 mg
2022-04-04 12:12:42,18.9 mg,61.2 mg,1051.4 mg
2022-04-04 12:12:43,-3.4 mg,22.5 mg,1013.9 mg
2022-04-04 12:12:44,-5.8 mg,32.1 mg,1003.7 mg
2022-04-04 12:12:45,15.9 mg,28.1 mg,995.3 mg
2022-04-04 12:12:46,48.5 mg,42.9 mg,1005.9 mg
2022-04-04 12:12:47,-0.6 mg,20.3 mg,978.0 mg
2022-04-04 12:12:48,12.2 mg,43.6 mg,1007.2 mg
2022-04-04 12:12:49,30.9 mg,41.8 mg,1031.9 mg
2022-04-04 12:12:50,14.4 mg,38.3 mg,1025.6 mg
2022-04-04 12:12:51,18.2 mg,33.6 mg,1040.1 mg
2022-04-04 12:12:52,5.3 mg,38.2 mg,976.1 mg
2022-04-04 12:12:53,33.2 mg,39.9 mg,986.3 mg
2022-04-04 12:12:54,-0.8 mg,24.0 mg,1014.2 mg
2022-04-04 12:12:55,-10.8 mg,23.9 mg,1014.3 mg
2022-04-04 12:12:56,6.4 mg,32.2 mg,1014.2 mg
2022-04-04 12:12:57,7.1 mg,26.5 mg,1022.4 mg
2022-04-04 12:12:58,-15.0 mg,22.1 mg,1033.4 mg
2022-04-04 12:12:59,16.9 mg,31.8 mg,1006.8 mg
2022-04-04 12:13:00,9.8 mg,49.1 mg,1039.7 mg
2022-04-04 12:13:01,-5.6 mg,12.7 mg,988.5 mg
2022-04-04 12:13:02,-19.0 mg,47.3 mg,964.9 mg
2022-04-04 12:13:03,-0.7 mg,21.6 mg,1013.3 mg
2022-04-04 12:13:04,12.6 mg,23.7 mg,994.3 mg
2022-04-04 12:13:05,50.5 mg,46.7 mg,1033.4 mg
2022-04-04 12:13:06,-2.1 mg,31.5 mg,1011.8 mg
2022-04-04 12:13:07,6.1 mg,57.3 mg,991.5 mg
2022-04-04 12:13:08,22.4 mg,50.7 mg,979.2 mg
2022-04-04 12:13:09,-32.8 mg,8.5 mg,1042.1 mg
2022-04-04 12:13:10,19.6 mg,28.3 mg,1004.6 mg
2022-04-04 12:13:11,20.0 mg,43.2 mg,990.7 mg
2022-04-04 12:13:12,12.1 mg,41.5 mg,971.0 mg
2022-04-04 12:13:13,37.6 mg,23.6 mg,1051.0 mg
2022-04-04 12:13:14,-7.1 mg,23.4 mg,1048.0 mg
2022-04-04 12:13:15,-0.8 mg,33.7 mg,1033.8 mg
2022-04-04 12:13:16,9.4 mg,-19.4 mg,1037.6 mg
2022-04-04 12:13:17,8.9 mg,4.7 mg,1022.5 mg
2022-04-04 12:13:18,-15.9 mg,23.2 mg,1038.1 mg
2022-04-04 12:13:19,10.7 mg,27.8 mg,1034.8 mg
2022-04-04 12:13:20,24.8 mg,24.0 mg,1014.9 mg
2022-04-04 12:13:21,2.8 mg,40.2 mg,1043.8 mg
2022-04-04 12:13:22,33.5 mg,26.2 mg,1028.3 mg
2022-04-04 12:13:23,-10.4 mg,17.6 mg,1040.5 mg
2022-04-04 12:13:24,1.3 mg,27.5 mg,1041.1 mg
2022-04-04 12:13:25,-6.4 mg,36.6 mg,994.8 mg
2022-04-04 12:13:26,2.0 mg,42.0 mg,1001.7 mg
2022-04-04 12:13:27,7.6 mg,32.6 mg,1007.8 mg
2022-04-04 12:13:28,15.0 mg,36.4 mg,1003.5 mg
2022-04-04 12:13:29,-5.9 mg,19.4 mg,1019.8 mg
2022-04-04 12:13:30,11.4 mg,26.9 mg,1005.2 mg
2022-04-04 12:13:31,2.7 mg,13.6 mg,1052.6 mg
2022-04-04 12:13:32,27.4 mg,4.7 mg,1050.5 mg
2022-04-04 12:13:33,1.9 mg,15.0 mg,985.4 mg
2022-04-04 12:13:34,9.7 mg,5.7 mg,1030.0 mg
2022-04-04 12:13:35,20.8 mg,24.8 mg,1030.7 mg
2022-04-04 12:13:36,9.2 mg,39.8 mg,1032.0 mg
2022-04-04 12:13:37,17.4 mg,27.4 mg,1002.6 mg
2022-04-04 12:13:38,-11.2 mg,28.1 mg,1063.7 mg
2022-04-04 12:13:39,23.8 mg,28.1 mg,1034.3 mg
2022-04-04 12:13:40,9.5 mg,28.1 mg,1008.4 mg
2022-04-04 12:13:41,24.3 mg,12.0 mg,1031.5 mg
2022-04-04 12:13:42,0.8 mg,18.5 mg,1053.9 mg
2022-04-04 12:13:43,33.0 mg,55.3 mg,1017.2 mg
2022-04-04 12:13:44,5.6 mg,51.2 mg,982.5 mg
2022-04-04 12:13:45,15.2 mg,29.4 mg,1005.9 mg
2022-04-04 12:13:46,16.5 mg,1.0 mg,1045.7 mg
2022-04-04 12:13:47,14.5 mg,29.6 mg,1028.8 mg
2022-04-04 12:13:48,3.9 mg,43.9 mg,1026.2 mg
2022-04-04 12:13:49,15.5 mg,29.7 mg,1014.3 mg
2022-04-04 12:13:50,18.3 mg,14.8 mg,1049.1 mg
2022-04-04 12:13:51,28.5 mg,16.2 mg,1003.8 mg
2022-04-04 12:13:52,-6.8 mg,43.1 mg,993.2 mg
2022-04-04 12:13:53,19.3 mg,3.7 mg,1027.1 mg
2022-04-04 12:13:54,-9.7 mg,48.8 mg,998.2 mg
2022-04-04 12:13:55,38.6 mg,33.8 mg,1053.5 mg
2022-04-04 12:13:56,-29.8 mg,5.5 mg,1013.8 mg
2022-04-04 12:13:57,40.3 mg,60.8 mg,985.9 mg
2022-04-04 12:13:58,12.8 mg,25.3 mg,1015.0 mg
2022-04-04 12:13:59,24.3 mg,-4.5 mg,1047.9 mg
2022-04-04 12:14:00,1.2 mg,34.4 mg,1034.6 mg
2022-04-04 12:14:01,2.2 mg,45.8 mg,1035.2 mg
2022-04-04 12:14:02,8.8 mg,28.9 mg,1009.6 mg
2022-04-04 12:14:03,63.9 mg,-5.3 mg,1108.5 mg
2022-04-04 12:14:04,35.1 mg,17.9 mg,1021.8 mg
2022-04-04 12:14:05,14.4 mg,29.7 mg,1021.4 mg
2022-04-04 12:14:06,10.0 mg,63.6 mg,987.0 mg
2022-04-04 12:14:07,-8.9 mg,0.9 mg,1003.0 mg
2022-04-04 12:14:08,3.4 mg,-3.9 mg,1060.3 mg
2022-04-04 12:14:09,-9.8 mg,-4.4 mg,1034.7 mg
2022-04-04 12:14:10,-1.6 mg,37.1 mg,1013.0 mg
2022-04-04 12:14:11,28.9 mg,15.7 mg,998.0 mg
2022-04-04 12:14:12,5.0 mg,36.5 mg,1021.8 mg
2022-04-04 12:14:13,26.4 mg,44.0 mg,970.5 mg
2022-04-04 12:14:14,11.0 mg,25.8 mg,1043.6 mg
2022-04-04 12:14:15,19.9 mg,48.8 mg,1032.7 mg
2022-04-04 12:14:16,27.2 mg,17.7 mg,1052.1 mg
2022-04-04 12:14:17,10.2 mg,36.3 mg,1041.4 mg
2022-04-04 12:14:18,9.9 mg,35.0 mg,1027.6 mg
2022-04-04 12:14:19,-1.3 mg,32.7 mg,1065.6 mg
2022-04-04 12:14:20,6.2 mg,36.7 mg,1009.7 mg
2022-04-04 12:14:21,4.2 mg,23.0 mg,1009.8 mg
2022-04-04 12:14:22,20.4 mg,23.0 mg,1052.0 mg
2022-04-04 12:14:23,12.5 mg,31.0 mg,1013.2 mg
2022-04-04 12:14:24,-2.8 mg,21.4 mg,1015.6 mg
2022-04-04 12:14:25,24.6 mg,14.5 mg,1016.7 mg
2022-04-04 12:14:26,1.3 mg,27.1 mg,1004.9 mg
2022-04-04 12:14:27,9.1 mg,26.4 mg,967.6 mg
2022-04-04 12:14:28,28.8 mg,28.8 mg,1051.3 mg
2022-04-04 12:14:29,16.7 mg,33.9 mg,1065.5 mg
2022-04-04 12:14:30,-2.4 mg,32.4 mg,1011.8 mg
2022-04-04 12:14:31,16.1 mg,29.7 mg,1015.8 mg
2022-04-04 12:14:32,-1.3 mg,22.3 mg,1012.7 mg
2022-04-04 12:14:33,-2.1 mg,54.4 mg,1014.1 mg
2022-04-04 12:14:34,19.2 mg,29.1 mg,1014.8 mg
2022-04-04 12:14:35,-20.8 mg,50.7 mg,1008.5 mg
2022-04-04 12:14:36,8.1 mg,32.9 mg,1036.1 mg
2022-04-04 12:14:37,14.6 mg,44.3 mg,1003.9 mg
2022-04-04 12:14:38,13.2 mg,26.7 mg,1049.3 mg
2022-04-04 12:14:39,3.8 mg,49.5 mg,1016.8 mg
2022-04-04 12:14:40,3.5 mg,21.5 mg,1020.8 mg
2022-04-04 12:14:41,22.3 mg,42.6 mg,1013.4 mg
2022-04-04 12:14:42,16.1 mg,32.5 mg,1007.0 mg
2022-04-04 12:14:43,8.3 mg,49.8 mg,1033.0 mg
2022-04-04 12:14:44,20.3 mg,20.5 mg,1034.4 mg
2022-04-04 12:14:45,15.3 mg,27.9 mg,1039.1 mg
2022-04-04 12:14:46,2.8 mg,-13.3 mg,1036.0 mg
2022-04-04 12:14:47,2.6 mg,37.0 mg,1020.4 mg
2022-04-04 12:14:48,6.8 mg,12.2 mg,1008.8 mg
2022-04-04 12:14:49,15.2 mg,29.4 mg,1011.1 mg
2022-04-04 12:14:50,-9.1 mg,36.7 mg,1029.3 mg
2022-04-04 12:14:51,12.1 mg,40.7 mg,1013.7 mg
2022-04-04 12:14:52,-2.2 mg,30.6 mg,999.0 mg
2022-04-04 12:14:53,38.4 mg,52.6 mg,1025.2 mg
2022-04-04 12:14:54,-15.3 mg,-25.0 mg,1062.5 mg
2022-04-04 12:14:55,28.7 mg,39.7 mg,1007.4 mg
2022-04-04 12:14:56,26.6 mg,16.0 mg,1060.0 mg
2022-04-04 12:14:57,29.8 mg,34.3 mg,1029.6 mg
2022-04-04 12:14:58,4.0 mg,14.3 mg,996.1 mg
2022-04-04 12:14:59,23.0 mg,25.3 mg,1006.5 mg
2022-04-04 12:15:00,-1.1 mg,36.6 mg,1031.0 mg
2022-04-04 12:15:01,-12.0 mg,36.9 mg,969.0 mg
2022-04-04 12:15:02,11.5 mg,60.6 mg,1000.9 mg
2022-04-04 12:15:03,2.0 mg,28.2 mg,993.5 mg
2022-04-04 12:15:04,1.1 mg,39.3 mg,985.7 mg
2022-04-04 12:15:05,7.2 mg,33.0 mg,995.6 mg
2022-04-04 12:15:06,-15.1 mg,14.1 mg,997.9 mg
2022-04-04 12:15:07,31.5 mg,22.0 mg,1057.4 mg
2022-04-04 12:15:08,24.8 mg,52.3 mg,979.7 mg
2022-04-04 12:15:09,3.7 mg,-4.2 mg,1073.7 mg
2022-04-04 12:15:10,17.1 mg,33.1 mg,1066.1 mg
2022-04-04 12:15:11,14.1 mg,26.5 mg,1066.0 mg
2022-04-04 12:15:12,-2.2 mg,12.0 mg,1005.5 mg
2022-04-04 12:15:13,22.5 mg,52.8 mg,1008.6 mg
